date,net_pnl
2011-02-08,1.062250853293363
2011-02-09,1.056249107756228
2011-02-10,1.0535957874524584
2011-02-11,1.0556713122370927
2011-02-14,1.0532026814069584
2011-02-15,1.0568215706162725
2011-02-16,1.0525105623708437
2011-02-17,1.0541530102109196
2011-02-18,1.038905455272433
2011-02-22,1.0393757373265589
2011-02-23,1.0434261927185429
2011-02-24,1.050551015115969
2011-02-25,1.0552257183295144
2011-02-28,1.0603925382563728
2011-03-01,1.059761179581734
2011-03-02,1.0682527404770692
2011-03-03,1.069832632905157
2011-03-04,1.0708417622334903
2011-03-07,1.0718637312048118
2011-03-08,1.0691853134737395
2011-03-09,1.0575144897890694
2011-03-10,1.053123625940979
2011-03-11,1.0547440324044624
2011-03-14,1.0385917958737239
2011-03-15,1.034299682294682
2011-03-16,1.044406651569702
2011-03-17,1.0521937582652576
2011-03-18,1.0648459656086708
2011-03-21,1.0634475562954184
2011-03-22,1.0621320147358568
2011-03-23,1.0751983114287695
2011-03-24,1.0777727011047236
2011-03-25,1.0823945521728442
2011-03-28,1.0802287520274214
2011-03-29,1.0859763200721089
2011-03-30,1.0868099152530284
2011-03-31,1.0924116382037554
2011-04-01,1.0933633597843007
2011-04-04,1.096284206966531
2011-04-05,1.1054671225778898
2011-04-06,1.1060595519600604
2011-04-07,1.1111283905150202
2011-04-08,1.109586139908554
2011-04-11,1.1011843884937846
2011-04-12,1.111788648879242
2011-04-13,1.104443681608423
2011-04-14,1.0979819671621016
2011-04-15,1.0853690824816695
2011-04-18,1.087343903099941
2011-04-19,1.108962103233185
2011-04-20,1.119338114893059
2011-04-21,1.117350159828208
2011-04-25,1.1217679405616203
2011-04-26,1.1249588888671997
2011-04-27,1.121148029569594
2011-04-28,1.1202940595210655
2011-04-29,1.1245913785583266
2011-05-02,1.1228779782538327
2011-05-03,1.1222451486484732
2011-05-04,1.1198800318305029
2011-05-05,1.1315661561914194
2011-05-06,1.1315833468265035
2011-05-09,1.1332541260410147
2011-05-10,1.132683698031752
2011-05-11,1.1300494886274812
2011-05-12,1.1232237465405654
2011-05-13,1.1209793239168395
2011-05-16,1.1183966918324226
2011-05-17,1.1183966918324226
2011-05-18,1.1183966918324226
2011-05-19,1.1183966918324226
2011-05-20,1.1048262361121206
2011-05-23,1.1094783862469264
2011-05-24,1.1122321130057717
2011-05-25,1.1107386087736342
2011-05-26,1.1125292420353117
2011-05-27,1.1226972543843943
2011-05-31,1.1197398402101384
2011-06-01,1.1217874849544651
2011-06-02,1.118383895141579
2011-06-03,1.1182956176597898
2011-06-06,1.1211158962214998
2011-06-07,1.12044225186976
2011-06-08,1.1218162077260998
2011-06-09,1.1192120711829245
2011-06-10,1.1203396865584798
2011-06-13,1.125893880690614
2011-06-14,1.1205250700688443
2011-06-15,1.121643414662436
2011-06-16,1.1239824840428647
2011-06-17,1.1238855080099637
2011-06-20,1.1260091450896277
2011-06-21,1.123389960106374
2011-06-22,1.1203823465537752
2011-06-23,1.119313434176059
2011-06-24,1.1199680375427254
2011-06-27,1.1223616757455805
2011-06-28,1.1249869109427204
2011-06-29,1.1265324276985802
2011-06-30,1.126563009994981
2011-07-01,1.1270364604197092
2011-07-05,1.1256218402843312
2011-07-06,1.1278175821502658
2011-07-07,1.1249905812130159
2011-07-08,1.119144327440167
2011-07-11,1.1181540998864303
2011-07-12,1.1203783143019872
2011-07-13,1.12088407451318
2011-07-14,1.1243177715461696
2011-07-15,1.1212916804472954
2011-07-18,1.1267292018454442
2011-07-19,1.1330177709860667
2011-07-20,1.1331859664210164
2011-07-21,1.1333501400377242
2011-07-22,1.1290268379812742
2011-07-25,1.1295937484210603
2011-07-26,1.127746742556476
2011-07-27,1.127457585537955
2011-07-28,1.1212736815271114
2011-07-29,1.1298999967492143
2011-08-01,1.1271750732760837
2011-08-02,1.1271750732760837
2011-08-03,1.1271750732760837
2011-08-04,1.1271750732760837
2011-08-05,1.1271750732760837
2011-08-08,1.1271750732760837
2011-08-09,1.1271750732760837
2011-08-10,1.1271750732760837
2011-08-11,1.1271750732760837
2011-08-12,1.1271750732760837
2011-08-15,1.1271750732760837
2011-08-16,1.1271750732760837
2011-08-17,1.1271750732760837
2011-08-18,1.1271750732760837
2011-08-19,1.1271750732760837
2011-08-22,1.1271750732760837
2011-08-23,1.1271750732760837
2011-08-24,1.1271750732760837
2011-08-25,1.1271750732760837
2011-08-26,1.1271750732760837
2011-08-29,1.1271750732760837
2011-08-30,1.1271750732760837
2011-08-31,1.1271750732760837
2011-09-01,1.1271750732760837
2011-09-02,1.1271750732760837
2011-09-06,1.1271750732760837
2011-09-07,1.1271750732760837
2011-09-08,1.1271750732760837
2011-09-09,1.1271750732760837
2011-09-12,1.1271750732760837
2011-09-13,1.1271750732760837
2011-09-14,1.1271750732760837
2011-09-15,1.1271750732760837
2011-09-16,1.1271750732760837
2011-09-19,1.1271750732760837
2011-09-20,1.1271750732760837
2011-09-21,1.1271750732760837
2011-09-22,1.1271750732760837
2011-09-23,1.1271750732760837
2011-09-26,1.1271750732760837
2011-09-27,1.1271750732760837
2011-09-28,1.1271750732760837
2011-09-29,1.1271750732760837
2011-09-30,1.1271750732760837
2011-10-03,1.1271750732760837
2011-10-04,1.1271750732760837
2011-10-05,1.1271750732760837
2011-10-06,1.1271750732760837
2011-10-07,1.1271750732760837
2011-10-10,1.1271750732760837
2011-10-11,1.1271750732760837
2011-10-12,1.1271750732760837
2011-10-13,1.1271750732760837
2011-10-14,1.1271750732760837
2011-10-17,1.1271750732760837
2011-10-18,1.1271750732760837
2011-10-19,1.1271750732760837
2011-10-20,1.1271750732760837
2011-10-21,1.1271750732760837
2011-10-24,1.1271750732760837
2011-10-25,1.1271750732760837
2011-10-26,1.1271750732760837
2011-10-27,1.1245723836055947
2011-10-28,1.1192278704608607
2011-10-31,1.1192278704608607
2011-11-01,1.1192278704608607
2011-11-02,1.1192278704608607
2011-11-03,1.1192278704608607
2011-11-04,1.1192278704608607
2011-11-07,1.1192278704608607
2011-11-08,1.1074101986880787
2011-11-09,1.1074101986880787
2011-11-10,1.1074101986880787
2011-11-11,1.1040290110848763
2011-11-14,1.1040290110848763
2011-11-15,1.1040290110848763
2011-11-16,1.1040290110848763
2011-11-17,1.1040290110848763
2011-11-18,1.1040290110848763
2011-11-21,1.1040290110848763
2011-11-22,1.1040290110848763
2011-11-23,1.1040290110848763
2011-11-25,1.1040290110848763
2011-11-28,1.1040290110848763
2011-11-29,1.1040290110848763
2011-11-30,1.1040290110848763
2011-12-01,1.1040290110848763
2011-12-02,1.1040290110848763
2011-12-05,1.101117139976824
2011-12-06,1.0990152114110183
2011-12-07,1.0863509827204743
2011-12-08,1.0863509827204743
2011-12-09,1.0863509827204743
2011-12-12,1.0863509827204743
2011-12-13,1.0863509827204743
2011-12-14,1.0863509827204743
2011-12-15,1.0863509827204743
2011-12-16,1.0863509827204743
2011-12-19,1.0863509827204743
2011-12-20,1.0863509827204743
2011-12-21,1.0863509827204743
2011-12-22,1.0879936404364594
2011-12-23,1.086090748892921
2011-12-27,1.0876032960948177
2011-12-28,1.0891690010385144
2011-12-29,1.0873507519338204
2011-12-30,1.095102213988448
2012-01-03,1.0940792471320742
2012-01-04,1.093513482885882
2012-01-05,1.0932820808530648
2012-01-06,1.0933241073617763
2012-01-09,1.098601468697448
2012-01-10,1.0953426033991733
2012-01-11,1.0980584278859613
2012-01-12,1.0959348875451633
2012-01-13,1.0993111923624643
2012-01-17,1.1010425430124533
2012-01-18,1.1039882178253528
2012-01-19,1.0958894761294597
2012-01-20,1.0966180835460602
2012-01-23,1.0928619678520317
2012-01-24,1.1050898069204396
2012-01-25,1.1050988197888556
2012-01-26,1.1001281041720203
2012-01-27,1.0931999405095398
2012-01-30,1.0976027707628129
2012-01-31,1.1049565828710353
2012-02-01,1.1067055260703735
2012-02-02,1.1150836332316107
2012-02-03,1.107515058769648
2012-02-06,1.107708222642233
2012-02-07,1.1085587617688242
2012-02-08,1.1130232240606435
2012-02-09,1.10239722680126
2012-02-10,1.1159191937707607
2012-02-13,1.1152501946944233
2012-02-14,1.122038911883636
2012-02-15,1.1141772636379488
2012-02-16,1.1137325865245866
2012-02-17,1.1144397475597945
2012-02-21,1.1117178062858593
2012-02-22,1.1088317388810127
2012-02-23,1.1133239196720222
2012-02-24,1.1117993326619984
2012-02-27,1.1151608739536956
2012-02-28,1.1191083496892504
2012-02-29,1.1261732012345358
2012-03-01,1.124371984830232
2012-03-02,1.1194217760777407
2012-03-05,1.101977057759279
2012-03-06,1.1082504026504139
2012-03-07,1.114703010190691
2012-03-08,1.1180577764745303
2012-03-09,1.117029116001382
2012-03-12,1.1269870521267131
2012-03-13,1.1300997981248337
2012-03-14,1.1370800229725657
2012-03-15,1.1377250143619402
2012-03-16,1.1395508389985352
2012-03-19,1.1331142310212428
2012-03-20,1.1378046010477654
2012-03-21,1.1316968383068855
2012-03-22,1.129691209413496
2012-03-23,1.1391310824427494
2012-03-26,1.1393216741567382
2012-03-27,1.1397904317169343
2012-03-28,1.1339874754288415
2012-03-29,1.1405282641405712
2012-03-30,1.1409611175216756
2012-04-02,1.139992927695041
2012-04-03,1.1194544427189015
2012-04-04,1.1164211017887817
2012-04-05,1.1011275653426933
2012-04-09,1.1003582789507913
2012-04-10,1.1003582789507913
2012-04-11,1.1003582789507913
2012-04-12,1.1003582789507913
2012-04-13,1.1050702170028481
2012-04-16,1.110316503670077
2012-04-17,1.104390950186247
2012-04-18,1.103175531168465
2012-04-19,1.1084977121675885
2012-04-20,1.0994827618345222
2012-04-23,1.1002896557282376
2012-04-24,1.1066558572112382
2012-04-25,1.107445704730309
2012-04-26,1.107512776741189
2012-04-27,1.1047042445157893
2012-04-30,1.1042618025114332
2012-05-01,1.1000532495216215
2012-05-02,1.1003290957591503
2012-05-03,1.094277253937496
2012-05-04,1.091733597029013
2012-05-07,1.0872802930568028
2012-05-08,1.0811159815033982
2012-05-09,1.089925375075534
2012-05-10,1.084821465702302
2012-05-11,1.077337887430987
2012-05-14,1.0790931538236677
2012-05-15,1.0818428714363781
2012-05-16,1.082915952170074
2012-05-17,1.0837313436418186
2012-05-18,1.0832055478694267
2012-05-21,1.0830508957612188
2012-05-22,1.080662719824885
2012-05-23,1.0815468005601232
2012-05-24,1.081069826598751
2012-05-25,1.0869181891658457
2012-05-29,1.0782549548457698
2012-05-30,1.0785537526220796
2012-05-31,1.0706536604192305
2012-06-01,1.0715636564954554
2012-06-04,1.07034162495253
2012-06-05,1.073347405066857
2012-06-06,1.0765072787632517
2012-06-07,1.0740782191412412
2012-06-08,1.0764287458971098
2012-06-11,1.0781696199624462
2012-06-12,1.077122425481958
2012-06-13,1.0775420867803551
2012-06-14,1.0785306799929224
2012-06-15,1.0774463142628399
2012-06-18,1.0791310098453595
2012-06-19,1.0845414224218546
2012-06-20,1.084756346416516
2012-06-21,1.0870546756039716
2012-06-22,1.0811872714177482
2012-06-25,1.0783089726215447
2012-06-26,1.0801936099948721
2012-06-27,1.077271665799678
2012-06-28,1.0878684836820876
2012-06-29,1.0898435722191115
2012-07-02,1.089776413313901
2012-07-03,1.0863692527248467
2012-07-05,1.081107176844208
2012-07-06,1.079419126022231
2012-07-09,1.0798508094882853
2012-07-10,1.079702746045543
2012-07-11,1.0766182783965013
2012-07-12,1.0783993202819042
2012-07-13,1.0782788252531728
2012-07-16,1.077332034477797
2012-07-17,1.0704415048338947
2012-07-18,1.0763148887209808
2012-07-19,1.0760627730793937
2012-07-20,1.063704422776205
2012-07-23,1.0646539458024094
2012-07-24,1.059228847827106
2012-07-25,1.0651644349207956
2012-07-26,1.0699236850344622
2012-07-27,1.070521173710023
2012-07-30,1.0724779633897177
2012-07-31,1.0749760080053299
2012-08-01,1.069247256968474
2012-08-02,1.07853906614301
2012-08-03,1.0798912752925272
2012-08-06,1.080771603074723
2012-08-07,1.0779093607854882
2012-08-08,1.0765824175852552
2012-08-09,1.075990869961558
2012-08-10,1.0760465944932733
2012-08-13,1.0795150765074824
2012-08-14,1.0784271508956538
2012-08-15,1.0812276095312736
2012-08-16,1.0841154013980299
2012-08-17,1.083385471441414
2012-08-20,1.0850595352919938
2012-08-21,1.0809934756056152
2012-08-22,1.0781727770055478
2012-08-23,1.0769575720844986
2012-08-24,1.079243945871016
2012-08-27,1.0770683690932923
2012-08-28,1.077058411470526
2012-08-29,1.0738497074563802
2012-08-30,1.0790049773640191
2012-08-31,1.0744015141218726
2012-09-04,1.071766797462737
2012-09-05,1.0761628419093967
2012-09-06,1.075635699846309
2012-09-07,1.0749647562002345
2012-09-10,1.0749130873009927
2012-09-11,1.0774621115977134
2012-09-12,1.0792558623866488
2012-09-13,1.0828453892322047
2012-09-14,1.083228559237201
2012-09-17,1.0807090356727604
2012-09-18,1.078657950039027
2012-09-19,1.0735041789361415
2012-09-20,1.076453213581185
2012-09-21,1.0705575774721114
2012-09-24,1.0714653893049089
2012-09-25,1.0700581251962622
2012-09-26,1.0721030171100037
2012-09-27,1.069440356447049
2012-09-28,1.0712565966358087
2012-10-01,1.073573336018098
2012-10-02,1.0746634000969908
2012-10-03,1.074555861124756
2012-10-04,1.0766066918804935
2012-10-05,1.0709761550798371
2012-10-08,1.0701722346642877
2012-10-09,1.0700245310646161
2012-10-10,1.0732800276067949
2012-10-11,1.0741085589175368
2012-10-12,1.0748817962888
2012-10-15,1.0752715721219048
2012-10-16,1.0738689422338175
2012-10-17,1.0719013884545654
2012-10-18,1.0695837024822041
2012-10-19,1.0699995543971919
2012-10-22,1.0672938202909532
2012-10-23,1.0708978338052226
2012-10-24,1.0715945631619868
2012-10-25,1.0714895155453563
2012-10-26,1.0696547309604034
2012-10-31,1.0713280996754286
2012-11-01,1.0719698176669739
2012-11-02,1.0723762994397104
2012-11-05,1.069465095143953
2012-11-06,1.065133897045899
2012-11-07,1.06345643502515
2012-11-08,1.061421338366082
2012-11-09,1.0621574362265531
2012-11-12,1.0610818631903423
2012-11-13,1.0626309531177736
2012-11-14,1.0626309531177736
2012-11-15,1.0626309531177736
2012-11-16,1.0626309531177736
2012-11-19,1.0614124125828945
2012-11-20,1.0596140821711484
2012-11-21,1.0640826047758558
2012-11-23,1.0636750021885053
2012-11-26,1.0645282274741101
2012-11-27,1.0629692712530867
2012-11-28,1.0653067948218526
2012-11-29,1.064651175931777
2012-11-30,1.0669533638232729
2012-12-03,1.0647748940855055
2012-12-04,1.0659278537467949
2012-12-05,1.0662378341840322
2012-12-06,1.0665336227921236
2012-12-07,1.066962657084066
2012-12-10,1.0697208292721205
2012-12-11,1.071956115413034
2012-12-12,1.0757732250473335
2012-12-13,1.0768341662877838
2012-12-14,1.076886889843586
2012-12-17,1.0758052548773362
2012-12-18,1.0767551386088643
2012-12-19,1.0767064611663872
2012-12-20,1.0649334218107889
2012-12-21,1.0629398515307587
2012-12-24,1.0617313443714367
2012-12-26,1.0614368875186513
2012-12-27,1.0614368875186513
2012-12-28,1.0614368875186513
2012-12-31,1.0772442907030657
2013-01-02,1.0779480719965677
2013-01-03,1.0795538888726341
2013-01-04,1.080773934282266
2013-01-07,1.080620312004983
2013-01-08,1.0831279290927662
2013-01-09,1.0876455614441691
2013-01-10,1.0880720275806273
2013-01-11,1.0852817482340202
2013-01-14,1.0809208786001194
2013-01-15,1.0799552869720341
2013-01-16,1.081855573838103
2013-01-17,1.0814650450944892
2013-01-18,1.0808560083765009
2013-01-22,1.087557627207223
2013-01-23,1.081310825982543
2013-01-24,1.0810736879010077
2013-01-25,1.0809353215761455
2013-01-28,1.081012954260332
2013-01-29,1.0804635213596896
2013-01-30,1.0820386876788657
2013-01-31,1.0874595048160096
2013-02-01,1.0834393242051261
2013-02-04,1.0854555550994045
2013-02-05,1.0824886801550848
2013-02-06,1.082984689970411
2013-02-07,1.084510534494223
2013-02-08,1.0811403999894842
2013-02-11,1.0797866822994817
2013-02-12,1.0821377072255267
2013-02-13,1.0806774317426633
2013-02-14,1.081096888742116
2013-02-15,1.0825927783234657
2013-02-19,1.0832582895579113
2013-02-20,1.075854102239663
2013-02-21,1.0794774649245014
2013-02-22,1.0811091980067067
2013-02-25,1.0814256642204831
2013-02-26,1.083075342711106
2013-02-27,1.086927758617393
2013-02-28,1.0841560535339925
2013-03-01,1.0806284175526797
2013-03-04,1.0867825357640948
2013-03-05,1.0896922405610012
2013-03-06,1.0923272165135027
2013-03-07,1.0938661655805326
2013-03-08,1.0921910498402196
2013-03-11,1.090587130264865
2013-03-12,1.0914889309507223
2013-03-13,1.09403314068258
2013-03-14,1.0922852306594508
2013-03-15,1.0824296003254523
2013-03-18,1.0846646722952014
2013-03-19,1.0895534004679304
2013-03-20,1.085527120448729
2013-03-21,1.0958701450318888
2013-03-22,1.0981208282944541
2013-03-25,1.1008820905642023
2013-03-26,1.0979924312279723
2013-03-27,1.0982215298611027
2013-03-28,1.1107601648714949
2013-04-01,1.113507808024308
2013-04-02,1.1148351198374336
2013-04-03,1.1148627411839003
2013-04-04,1.1054701980244055
2013-04-05,1.1029044984348388
2013-04-08,1.1015000577319893
2013-04-09,1.1047030114776963
2013-04-10,1.0988143477366854
2013-04-11,1.0975237660396793
2013-04-12,1.0918466011691745
2013-04-15,1.0974876625715135
2013-04-16,1.08938909464285
2013-04-17,1.0913337181683875
2013-04-18,1.094682404186988
2013-04-19,1.095377124713302
2013-04-22,1.0980581080502794
2013-04-23,1.0974937330472923
2013-04-24,1.0976444609179394
2013-04-25,1.0983770853742953
2013-04-26,1.1007699256678811
2013-04-29,1.1043243369364069
2013-04-30,1.1083240502929765
2013-05-01,1.1105173679887708
2013-05-02,1.1196942464079227
2013-05-03,1.1249822387862056
2013-05-06,1.1301956528044628
2013-05-07,1.1334400393390505
2013-05-08,1.1592738617634923
2013-05-09,1.1614458082119254
2013-05-10,1.1589474657934165
2013-05-13,1.164708980862993
2013-05-14,1.165249219167941
2013-05-15,1.1525685123524536
2013-05-16,1.1525685123524536
2013-05-17,1.1525685123524536
2013-05-20,1.1539227432557861
2013-05-21,1.1528108728383977
2013-05-22,1.1403898899966873
2013-05-23,1.135634754759928
2013-05-24,1.1437343882891666
2013-05-28,1.1393344007031592
2013-05-29,1.144326473672827
2013-05-30,1.141080741269284
2013-05-31,1.1416814089131493
2013-06-03,1.1420820967559315
2013-06-04,1.1402745242505345
2013-06-05,1.1412105319462202
2013-06-06,1.1483232223564324
2013-06-07,1.148965416545159
2013-06-10,1.140376217702882
2013-06-11,1.1463976092728154
2013-06-12,1.1442626950755237
2013-06-13,1.1465604434709151
2013-06-14,1.1598362885063418
2013-06-17,1.1635214398947105
2013-06-18,1.1657864932663666
2013-06-19,1.1536633052059182
2013-06-20,1.1618735389709254
2013-06-21,1.1578807312028099
2013-06-24,1.1663000579257217
2013-06-25,1.1751310861274396
2013-06-26,1.1821992416647749
2013-06-27,1.1806564611633006
2013-06-28,1.1909107634019285
2013-07-01,1.1914025890675601
2013-07-02,1.189001686529413
2013-07-03,1.1976583333639506
2013-07-05,1.1995708706103596
2013-07-08,1.2071237612737993
2013-07-09,1.2044626381674635
2013-07-10,1.2191027319944179
2013-07-11,1.2191720508247206
2013-07-12,1.2236126230995286
2013-07-15,1.2247270080185235
2013-07-16,1.2267213059365807
2013-07-17,1.2278645660012346
2013-07-18,1.1932966911064633
2013-07-19,1.1932966911064633
2013-07-22,1.1964055464126229
2013-07-23,1.2000388158554318
2013-07-24,1.2281196960355198
2013-07-25,1.2224634100243246
2013-07-26,1.2219002375554613
2013-07-29,1.2237955779753715
2013-07-30,1.2246946140331239
2013-07-31,1.2279320860489287
2013-08-01,1.22703299259821
2013-08-02,1.225396921114696
2013-08-05,1.224784495936231
2013-08-06,1.222460727598827
2013-08-07,1.2252385319384644
2013-08-08,1.2167378206638826
2013-08-09,1.209235589487587
2013-08-12,1.214151691281587
2013-08-13,1.2122014715270093
2013-08-14,1.1999900441861764
2013-08-15,1.2017153727596595
2013-08-16,1.2028471850301248
2013-08-19,1.2077586939802565
2013-08-20,1.2070751701685678
2013-08-21,1.2110066578953385
2013-08-22,1.2258971765149496
2013-08-23,1.2301580342795668
2013-08-26,1.2197145935530807
2013-08-27,1.227778173892574
2013-08-28,1.2271874825450046
2013-08-29,1.2297215629769858
2013-08-30,1.2428028360665933
2013-09-03,1.2562372583380557
2013-09-04,1.2566484407990335
2013-09-05,1.2642865467103963
2013-09-06,1.2691664282584172
2013-09-09,1.2757230543338054
2013-09-10,1.264919771936009
2013-09-11,1.2640725910286006
2013-09-12,1.2614817256354036
2013-09-13,1.2726801694186076
2013-09-16,1.2759035286604876
2013-09-17,1.2749259396467925
2013-09-18,1.285208874913879
2013-09-19,1.2886843950797495
2013-09-20,1.2980897186087463
2013-09-23,1.3011413727406407
2013-09-24,1.3037734003702606
2013-09-25,1.311817075232681
2013-09-26,1.307307683394842
2013-09-27,1.2914461858385868
2013-09-30,1.2928369833569182
2013-10-01,1.2832449709841787
2013-10-02,1.284083925032875
2013-10-03,1.2868159446188527
